"playerID","yearID","Batting_Games","Batting_At_Bats","Batting_Doubles","Batting_Triples","Batting_Homeruns","Batting_Runs_Batted_In","Batting_Stolen_Bases","Batting_Caught_Steading","Batting_Base_on_Balls","Batting_Strikeouts","Batting_Intentional_walks","Batting_Hit_by_pitch","Batting_Sacrifice_hits","Batting_Sacrifice_flies","Batting_Grounded_into_double_plays","Pitching_Wins","Pitching_Losses","Pitching_Games","Pitching_Games_Started","Pitching_Complete_Games","Pitching_Shutouts","Pitching_Saves","Pitching_Outs_Pitched","Pitching_Hits","inducted"
"baylodo01",1994,2292,8198,366,28,338,1276,285,120,805,1069,91,267,16,115,196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"baylodo01",1995,2292,8198,366,28,338,1276,285,120,805,1069,91,267,16,115,196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"beaucji01",1979,393,661,18,4,14,90,6,5,54,150,6,3,0,12,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"beaumgi01",1938,1463,5660,182,82,39,617,254,0,425,14,0,30,166,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"beaumgi01",1942,1463,5660,182,82,39,617,254,0,425,14,0,30,166,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"beaumgi01",1945,1463,5660,182,82,39,617,254,0,425,14,0,30,166,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"beaumgi01",1946,1463,5660,182,82,39,617,254,0,425,14,0,30,166,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"beckegl01",1981,1320,5208,196,31,22,360,49,25,260,243,3,19,58,27,114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"becklja01",1936,2386,9526,473,243,86,1575,315,0,616,270,0,183,145,0,0,0,1,1,1,0,0,0,12,9,"N"
"becklja01",1942,2386,9526,473,243,86,1575,315,0,616,270,0,183,145,0,0,0,1,1,1,0,0,0,12,9,"N"
"becklja01",1971,2386,9526,473,243,86,1575,315,0,616,270,0,183,145,0,0,0,1,1,1,0,0,0,12,9,"Y"
"beckro01",2008,704,19,0,0,0,1,0,0,0,10,0,0,1,0,0,38,45,704,0,0,0,286,2304,703,"N"
"bedrost01",2001,732,153,0,0,0,2,0,0,3,58,0,0,12,0,0,76,79,732,46,0,0,184,3573,1026,"N"
"belanma01",1988,2016,5784,175,33,20,389,167,75,576,839,22,42,155,45,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bellbu01",1995,2405,8995,425,56,201,1106,55,79,836,776,84,38,60,80,255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bellco99",1974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"belleal01",2006,1539,5853,389,21,381,1239,88,41,683,961,91,55,4,78,193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"belleal01",2007,1539,5853,389,21,381,1239,88,41,683,961,91,55,4,78,193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bellge02",1999,1587,6123,308,34,265,1002,67,36,331,771,53,49,0,83,165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bellja01",2009,2063,7398,394,67,195,860,91,60,853,1443,25,57,159,58,165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"benchjo01",1989,2158,7658,381,24,389,1376,68,43,891,1278,135,19,11,90,201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"bendech01",1936,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1937,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1938,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1939,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1942,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1945,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1946,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1946,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1947,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1948,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1949,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1950,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1951,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1952,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1953,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"N"
"bendech01",1953,507,1147,40,10,6,116,20,0,75,48,0,10,42,0,0,212,127,459,334,255,40,34,9051,2645,"Y"
"benitar01",2014,762,8,0,0,0,2,0,0,0,4,0,0,0,0,0,40,47,762,0,0,0,289,2337,545,"N"
"bennech01",1936,1062,3821,203,67,55,533,42,0,478,572,0,11,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bentola01",1958,462,738,12,2,2,42,1,0,30,181,0,4,52,0,2,127,128,455,258,122,13,22,6891,2559,"N"
"bergema01",1937,344,1278,44,15,10,176,24,0,52,22,0,10,15,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bergema01",1938,344,1278,44,15,10,176,24,0,52,22,0,10,15,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bergema01",1939,344,1278,44,15,10,176,24,0,52,22,0,10,15,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bergewa01",1956,1350,5163,299,59,242,898,36,0,435,694,0,38,27,0,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bergewa01",1958,1350,5163,299,59,242,898,36,0,435,694,0,38,27,0,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bergmo01",1958,663,1813,71,6,6,206,11,5,78,117,0,9,61,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bergmo01",1960,663,1813,71,6,6,206,11,5,78,117,0,9,61,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"berrayo01",1971,2120,7555,321,49,358,1430,30,26,704,414,49,52,9,44,146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"berrayo01",1972,2120,7555,321,49,358,1430,30,26,704,414,49,52,9,44,146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"berrych02",1955,709,2018,88,29,23,256,13,5,160,196,0,5,34,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"berrych02",1958,709,2018,88,29,23,256,13,5,160,196,0,5,34,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"berryke01",1981,1384,4136,150,23,58,343,45,46,298,569,31,30,64,17,108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bibbyji01",1990,341,209,6,0,5,17,0,0,13,88,0,3,24,1,1,111,101,340,239,56,19,8,5168,1565,"N"
"bicheda01",2007,1704,6381,401,27,274,1141,152,73,355,1078,32,41,5,73,176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bigbeca01",1948,1147,4192,139,75,17,324,182,68,344,161,0,21,109,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"biggicr01",2013,2850,10876,668,55,291,1175,414,124,1160,1753,68,285,101,81,150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"biggicr01",2014,2850,10876,668,55,291,1175,414,124,1160,1753,68,285,101,81,150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"biggicr01",2015,2850,10876,668,55,291,1175,414,124,1160,1753,68,285,101,81,150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"billija01",1986,476,559,8,0,0,23,0,0,27,206,0,0,69,1,10,145,113,476,305,74,27,15,6692,2272,"N"
"bishoma01",1955,1338,4494,236,35,41,379,43,50,1153,452,0,31,98,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bishoma01",1956,1338,4494,236,35,41,379,43,50,1153,452,0,31,98,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bishoma01",1958,1338,4494,236,35,41,379,43,50,1153,452,0,31,98,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bishoma01",1960,1338,4494,236,35,41,379,43,50,1153,452,0,31,98,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"blackew01",1968,237,443,12,1,1,22,0,0,12,73,0,0,28,0,8,82,78,236,169,69,15,10,3963,1150,"N"
"blackew01",1969,237,443,12,1,1,22,0,0,12,73,0,0,28,0,8,82,78,236,169,69,15,10,3963,1150,"N"
"blackew01",1970,237,443,12,1,1,22,0,0,12,73,0,0,28,0,8,82,78,236,169,69,15,10,3963,1150,"N"
"bladera01",1958,767,2415,133,51,50,340,33,22,331,310,0,47,53,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bladera01",1960,767,2415,133,51,50,340,33,22,331,310,0,47,53,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"blairpa01",1986,1947,6042,282,55,134,620,171,93,449,877,23,23,108,51,126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"blakeca01",2017,1265,4500,264,18,167,616,36,37,445,1037,37,72,27,47,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"blassst01",1980,295,546,7,3,1,37,0,0,11,140,0,0,40,3,6,103,76,282,231,57,16,2,4792,1558,"N"
"bluegos01",1948,1867,6440,276,67,43,848,140,87,723,515,0,71,218,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bluegos01",1949,1867,6440,276,67,43,848,140,87,723,515,0,71,218,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bluegos01",1954,1867,6440,276,67,43,848,140,87,723,515,0,71,218,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bluegos01",1956,1867,6440,276,67,43,848,140,87,723,515,0,71,218,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bluegos01",1958,1867,6440,276,67,43,848,140,87,723,515,0,71,218,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bluegos01",1960,1867,6440,276,67,43,848,140,87,723,515,0,71,218,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bluelu01",1954,1615,5904,319,109,44,695,151,85,1092,436,0,43,168,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bluevi01",1992,508,512,9,0,4,15,0,2,49,271,0,3,53,1,2,209,161,502,473,143,37,2,10030,2939,"N"
"bluevi01",1993,508,512,9,0,4,15,0,2,49,271,0,3,53,1,2,209,161,502,473,143,37,2,10030,2939,"N"
"bluevi01",1994,508,512,9,0,4,15,0,2,49,271,0,3,53,1,2,209,161,502,473,143,37,2,10030,2939,"N"
"bluevi01",1995,508,512,9,0,4,15,0,2,49,271,0,3,53,1,2,209,161,502,473,143,37,2,10030,2939,"N"
"blylebe01",1998,699,451,7,0,0,25,0,0,5,193,0,2,56,0,4,287,250,692,685,242,60,0,14910,4632,"N"
"blylebe01",1999,699,451,7,0,0,25,0,0,5,193,0,2,56,0,4,287,250,692,685,242,60,0,14910,4632,"N"
"blylebe01",2000,699,451,7,0,0,25,0,0,5,193,0,2,56,0,4,287,250,692,685,242,60,0,14910,4632,"N"
"blylebe01",2001,699,451,7,0,0,25,0,0,5,193,0,2,56,0,4,287,250,692,685,242,60,0,14910,4632,"N"
"blylebe01",2002,699,451,7,0,0,25,0,0,5,193,0,2,56,0,4,287,250,692,685,242,60,0,14910,4632,"N"
"blylebe01",2003,699,451,7,0,0,25,0,0,5,193,0,2,56,0,4,287,250,692,685,242,60,0,14910,4632,"N"
"blylebe01",2004,699,451,7,0,0,25,0,0,5,193,0,2,56,0,4,287,250,692,685,242,60,0,14910,4632,"N"
"blylebe01",2005,699,451,7,0,0,25,0,0,5,193,0,2,56,0,4,287,250,692,685,242,60,0,14910,4632,"N"
"blylebe01",2006,699,451,7,0,0,25,0,0,5,193,0,2,56,0,4,287,250,692,685,242,60,0,14910,4632,"N"
"blylebe01",2007,699,451,7,0,0,25,0,0,5,193,0,2,56,0,4,287,250,692,685,242,60,0,14910,4632,"N"
"blylebe01",2008,699,451,7,0,0,25,0,0,5,193,0,2,56,0,4,287,250,692,685,242,60,0,14910,4632,"N"
"blylebe01",2009,699,451,7,0,0,25,0,0,5,193,0,2,56,0,4,287,250,692,685,242,60,0,14910,4632,"N"
"blylebe01",2010,699,451,7,0,0,25,0,0,5,193,0,2,56,0,4,287,250,692,685,242,60,0,14910,4632,"N"
"blylebe01",2011,699,451,7,0,0,25,0,0,5,193,0,2,56,0,4,287,250,692,685,242,60,0,14910,4632,"Y"
"boccajo01",1980,551,1462,56,5,26,148,3,7,96,246,20,5,16,16,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boddimi01",1999,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,116,342,309,63,16,3,6371,2082,"N"
"bodiepi01",1937,1050,3670,169,72,43,516,83,26,312,240,0,18,160,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bodiepi01",1949,1050,3670,169,72,43,516,83,26,312,240,0,18,160,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boggswa01",2005,2440,9180,578,61,118,1014,24,35,1412,745,180,23,29,96,236,0,0,2,0,0,0,0,7,3,"Y"
"boleyjo01",1942,540,1780,88,22,7,227,15,8,130,84,0,13,56,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bolinbo01",1979,496,423,9,1,6,35,1,0,35,166,0,3,21,0,6,88,75,495,164,32,10,50,4728,1364,"N"
"bondsba01",2013,2986,9847,601,77,762,1996,514,141,2558,1539,688,106,4,91,165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsba01",2014,2986,9847,601,77,762,1996,514,141,2558,1539,688,106,4,91,165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsba01",2015,2986,9847,601,77,762,1996,514,141,2558,1539,688,106,4,91,165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsba01",2016,2986,9847,601,77,762,1996,514,141,2558,1539,688,106,4,91,165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsba01",2017,2986,9847,601,77,762,1996,514,141,2558,1539,688,106,4,91,165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsbo01",1987,1849,7043,302,66,332,1024,461,169,914,1757,75,53,16,64,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsbo01",1988,1849,7043,302,66,332,1024,461,169,914,1757,75,53,16,64,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsbo01",1989,1849,7043,302,66,332,1024,461,169,914,1757,75,53,16,64,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsbo01",1990,1849,7043,302,66,332,1024,461,169,914,1757,75,53,16,64,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsbo01",1991,1849,7043,302,66,332,1024,461,169,914,1757,75,53,16,64,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsbo01",1992,1849,7043,302,66,332,1024,461,169,914,1757,75,53,16,64,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsbo01",1993,1849,7043,302,66,332,1024,461,169,914,1757,75,53,16,64,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsbo01",1994,1849,7043,302,66,332,1024,461,169,914,1757,75,53,16,64,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsbo01",1995,1849,7043,302,66,332,1024,461,169,914,1757,75,53,16,64,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsbo01",1996,1849,7043,302,66,332,1024,461,169,914,1757,75,53,16,64,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondsbo01",1997,1849,7043,302,66,332,1024,461,169,914,1757,75,53,16,64,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bondto01",1936,488,1975,53,11,0,174,5,1,22,63,0,0,0,0,0,234,163,417,408,386,42,0,10886,3767,"N"
"bonilbo01",2007,2113,7213,408,61,287,1173,45,57,912,1204,128,28,5,97,169,0,0,1,0,0,0,0,3,3,"N"
"booneaa01",2015,1152,3871,216,17,126,555,107,30,303,707,20,80,39,36,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boonebo01",1996,2264,7245,303,26,105,826,38,50,663,608,90,20,142,78,191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boonebo01",1997,2264,7245,303,26,105,826,38,50,663,608,90,20,142,78,191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boonebo01",1998,2264,7245,303,26,105,826,38,50,663,608,90,20,142,78,191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boonebo01",1999,2264,7245,303,26,105,826,38,50,663,608,90,20,142,78,191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boonebo01",2000,2264,7245,303,26,105,826,38,50,663,608,90,20,142,78,191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boonebr01",2011,1780,6683,366,28,252,1021,94,53,552,1295,32,69,55,73,168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bottoji01",1948,1991,7471,465,151,219,1422,58,15,664,591,0,43,177,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bottoji01",1949,1991,7471,465,151,219,1422,58,15,664,591,0,43,177,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bottoji01",1950,1991,7471,465,151,219,1422,58,15,664,591,0,43,177,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bottoji01",1951,1991,7471,465,151,219,1422,58,15,664,591,0,43,177,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bottoji01",1952,1991,7471,465,151,219,1422,58,15,664,591,0,43,177,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bottoji01",1953,1991,7471,465,151,219,1422,58,15,664,591,0,43,177,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bottoji01",1954,1991,7471,465,151,219,1422,58,15,664,591,0,43,177,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bottoji01",1955,1991,7471,465,151,219,1422,58,15,664,591,0,43,177,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bottoji01",1956,1991,7471,465,151,219,1422,58,15,664,591,0,43,177,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bottoji01",1958,1991,7471,465,151,219,1422,58,15,664,591,0,43,177,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bottoji01",1960,1991,7471,465,151,219,1422,58,15,664,591,0,43,177,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bottoji01",1962,1991,7471,465,151,219,1422,58,15,664,591,0,43,177,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bottoji01",1974,1991,7471,465,151,219,1422,58,15,664,591,0,43,177,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"boudrlo01",1956,1646,6029,385,66,68,789,51,50,796,309,0,34,164,0,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boudrlo01",1958,1646,6029,385,66,68,789,51,50,796,309,0,34,164,0,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boudrlo01",1960,1646,6029,385,66,68,789,51,50,796,309,0,34,164,0,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boudrlo01",1962,1646,6029,385,66,68,789,51,50,796,309,0,34,164,0,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boudrlo01",1964,1646,6029,385,66,68,789,51,50,796,309,0,34,164,0,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boudrlo01",1964,1646,6029,385,66,68,789,51,50,796,309,0,34,164,0,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boudrlo01",1966,1646,6029,385,66,68,789,51,50,796,309,0,34,164,0,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boudrlo01",1967,1646,6029,385,66,68,789,51,50,796,309,0,34,164,0,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boudrlo01",1967,1646,6029,385,66,68,789,51,50,796,309,0,34,164,0,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boudrlo01",1968,1646,6029,385,66,68,789,51,50,796,309,0,34,164,0,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boudrlo01",1969,1646,6029,385,66,68,789,51,50,796,309,0,34,164,0,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boudrlo01",1970,1646,6029,385,66,68,789,51,50,796,309,0,34,164,0,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"boutoji01",1984,307,347,3,0,0,21,0,0,14,160,0,3,29,1,2,62,63,304,144,34,11,6,3716,1131,"N"
"bowala01",1991,2247,8418,262,99,15,525,318,105,474,569,45,17,151,43,121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyercl02",1978,1725,5780,200,33,162,654,41,28,470,931,74,25,37,53,136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyercl02",1979,1725,5780,200,33,162,654,41,28,470,931,74,25,37,53,136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1975,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1976,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1977,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1978,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1979,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1985,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1986,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1987,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1988,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1989,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1990,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1991,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1992,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1993,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"boyerke01",1994,2034,7455,318,68,282,1141,105,77,713,1017,97,20,17,63,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"bradlbi01",1936,1461,5430,275,84,33,552,181,0,290,18,0,73,253,0,0,0,0,1,0,0,0,0,3,4,"N"
"bradlbi01",1937,1461,5430,275,84,33,552,181,0,290,18,0,73,253,0,0,0,0,1,0,0,0,0,3,4,"N"
"bradlbi01",1938,1461,5430,275,84,33,552,181,0,290,18,0,73,253,0,0,0,0,1,0,0,0,0,3,4,"N"
"bradlbi01",1939,1461,5430,275,84,33,552,181,0,290,18,0,73,253,0,0,0,0,1,0,0,0,0,3,4,"N"
"bradlbi01",1942,1461,5430,275,84,33,552,181,0,290,18,0,73,253,0,0,0,0,1,0,0,0,0,3,4,"N"
"bradlbi01",1946,1461,5430,275,84,33,552,181,0,290,18,0,73,253,0,0,0,0,1,0,0,0,0,3,4,"N"
